122543.56,36.40372986,120.67852529,13.84,0.02,0.02,0.06
122544.56,36.40373783,120.67847441,13.8,0.02,0.02,0.06
122545.56,36.4037457,120.67842325,13.76,0.02,0.02,0.06
122546.56,36.40375339,120.67837189,13.72,0.02,0.02,0.06
122547.56,36.40376102,120.67832027,13.69,0.02,0.02,0.06
122548.56,36.40376853,120.67826875,13.65,0.02,0.02,0.06
122549.56,36.40377601,120.67821779,13.66,0.02,0.02,0.06
122550.56,36.4037833,120.67816743,13.66,0.02,0.02,0.06
122551.56,36.40379059,120.67811744,13.64,0.02,0.02,0.06
122552.56,36.40379803,120.67806753,13.61,0.02,0.02,0.06
122553.56,36.40380564,120.67801765,13.58,0.02,0.02,0.06
122554.56,36.40381344,120.67796779,13.55,0.02,0.02,0.06
122555.56,36.40382135,120.67791784,13.52,0.02,0.02,0.06
122556.56,36.40382936,120.67786765,13.48,0.02,0.02,0.06
122557.56,36.40383749,120.6778172,13.44,0.02,0.02,0.06
122558.56,36.40384562,120.67776664,13.41,0.02,0.02,0.06
122559.56,36.40385377,120.67771602,13.38,0.02,0.02,0.06
122560.56,36.4038618,120.67766533,13.34,0.02,0.02,0.06
122561.56,36.40386968,120.67761457,13.32,0.02,0.02,0.06
122562.56,36.40387735,120.67756376,13.3,0.02,0.02,0.06
122563.56,36.4038848,120.67751309,13.27,0.02,0.02,0.06
122564.56,36.40389223,120.6774627,13.24,0.02,0.02,0.06
122565.56,36.40389968,120.67741281,13.22,0.02,0.02,0.06
122566.56,36.40390709,120.6773634,13.19,0.02,0.02,0.06
122567.56,36.40391454,120.67731467,13.18,0.02,0.02,0.06
122568.56,36.40392196,120.67726666,13.17,0.02,0.02,0.06
122569.56,36.40392921,120.67721927,13.16,0.02,0.02,0.06
122570.56,36.40393629,120.67717269,13.15,0.02,0.02,0.06
122571.56,36.40394311,120.67712754,13.13,0.02,0.02,0.06
122572.56,36.40394961,120.67708397,13.11,0.02,0.02,0.06
122573.56,36.40395582,120.67704158,13.1,0.02,0.02,0.06
122574.56,36.40396217,120.67699919,13.08,0.02,0.02,0.06
122575.56,36.40396884,120.67695641,13.08,0.02,0.02,0.06
122576.56,36.40397576,120.67691312,13.07,0.02,0.02,0.06
122577.56,36.40398285,120.6768689,13.06,0.02,0.02,0.06
122578.56,36.40399016,120.67682372,13.05,0.02,0.02,0.06
122579.56,36.40399772,120.6767777,13.04,0.02,0.02,0.06
122580.56,36.40400558,120.67673096,13.02,0.02,0.02,0.06
122581.56,36.40401358,120.67668355,13.01,0.02,0.02,0.06
122582.56,36.40402173,120.67663619,13.01,0.02,0.02,0.06
122583.56,36.40402998,120.67658905,13.01,0.02,0.02,0.06
122584.56,36.40403838,120.67654217,13,0.02,0.02,0.06
122585.56,36.40404671,120.67649566,13.02,0.02,0.02,0.06
122586.56,36.40405494,120.67644966,13.03,0.02,0.02,0.06
122587.56,36.40406286,120.67640405,13.03,0.02,0.02,0.06
122588.56,36.40407047,120.67635886,13.06,0.02,0.02,0.06
122589.56,36.40407794,120.6763141,13.06,0.02,0.02,0.06
122590.56,36.40408534,120.67626972,13.07,0.02,0.02,0.06
122591.56,36.4040926,120.67622558,13.07,0.02,0.02,0.06
122592.56,36.40409966,120.67618169,13.08,0.02,0.02,0.06
122593.56,36.40410667,120.67613812,13.09,0.02,0.02,0.06
122594.56,36.40411336,120.67609506,13.1,0.02,0.02,0.06
122595.56,36.40411995,120.67605256,13.11,0.02,0.02,0.06
122596.56,36.40412638,120.67601025,13.13,0.02,0.02,0.06
122597.56,36.40413278,120.67596747,13.15,0.02,0.02,0.06
122598.56,36.40413922,120.67592421,13.17,0.02,0.02,0.06
122599.56,36.40414587,120.6758805,13.19,0.02,0.02,0.06
122600.56,36.40415262,120.67583617,13.21,0.02,0.02,0.06
122601.56,36.40415948,120.67579127,13.21,0.02,0.02,0.06
122602.56,36.40416658,120.67574565,13.2,0.02,0.02,0.06
122603.56,36.40417374,120.67569945,13.23,0.02,0.02,0.06
122604.56,36.40418063,120.67565293,13.25,0.02,0.02,0.06
122605.56,36.4041872,120.67560735,13.29,0.02,0.02,0.06
122606.56,36.4041938,120.67556191,13.32,0.02,0.02,0.06
122607.56,36.40420059,120.67551598,13.33,0.02,0.02,0.06
122608.56,36.40420756,120.67546958,13.35,0.02,0.02,0.06
122609.56,36.40421445,120.67542282,13.39,0.02,0.02,0.06
122610.56,36.4042213,120.67537556,13.41,0.02,0.02,0.06
122611.56,36.40422802,120.67532724,13.41,0.02,0.02,0.06
122612.56,36.40423512,120.67527763,13.44,0.02,0.02,0.06
122613.56,36.4042424,120.67522716,13.46,0.02,0.02,0.06
122614.56,36.40424973,120.67517557,13.5,0.02,0.02,0.06
122615.56,36.40425704,120.67512396,13.53,0.02,0.02,0.06
122616.56,36.40426416,120.67507368,13.56,0.02,0.02,0.06
122617.56,36.40427105,120.67502458,13.56,0.02,0.02,0.06
122618.56,36.40427771,120.67497666,13.58,0.02,0.02,0.06
122619.56,36.40428452,120.67492879,13.6,0.02,0.02,0.06
122620.56,36.40429111,120.67488079,13.63,0.02,0.02,0.06
122621.56,36.40429795,120.67483302,13.65,0.02,0.02,0.06
122622.56,36.40430483,120.67478533,13.68,0.02,0.02,0.06
122623.56,36.40431171,120.67473768,13.7,0.02,0.02,0.06
122624.56,36.40431875,120.67469002,13.71,0.02,0.02,0.06
122625.56,36.40432592,120.6746424,13.74,0.02,0.02,0.06
122626.56,36.40433325,120.67459485,13.77,0.02,0.02,0.06
122627.56,36.40434086,120.67454728,13.77,0.02,0.02,0.06
122628.56,36.40434856,120.67449971,13.79,0.02,0.02,0.06
122629.56,36.40435631,120.67445095,13.8,0.02,0.02,0.06
122630.56,36.4043641,120.67440055,13.82,0.02,0.02,0.06
122631.56,36.4043715,120.67434897,13.84,0.02,0.02,0.06
122632.56,36.4043787,120.67429673,13.86,0.02,0.02,0.06
122633.56,36.40438599,120.67424493,13.89,0.02,0.02,0.06
122634.56,36.4043931,120.6741942,13.92,0.02,0.02,0.06
122635.56,36.40439998,120.67414367,13.95,0.02,0.02,0.06
122636.56,36.40440715,120.67409273,13.97,0.02,0.02,0.06
122637.56,36.40441541,120.67404283,13.98,0.02,0.02,0.06
122638.56,36.40442422,120.67399567,13.99,0.02,0.02,0.06
122639.56,36.40443268,120.67395003,14.01,0.02,0.02,0.06
